total_doc_num=500 doc_type=2 qry_type=2
VOM19980616.0700.0318 -7.610309e-002 VOM19980616.0700.0318
VOM19980607.0700.0463 -7.632498e-002 VOM19980607.0700.0463
VOM19980605.0900.0123 -7.644446e-002 VOM19980605.0900.0123
VOM19980311.0700.0756 -7.669276e-002 VOM19980311.0700.0756
VOM19980520.0900.0042 -7.675887e-002 VOM19980520.0900.0042
VOM19980520.0700.0265 -7.680251e-002 VOM19980520.0700.0265
VOM19980228.0700.0156 -7.743617e-002 VOM19980228.0700.0156
VOM19980522.0700.0258 -7.760900e-002 VOM19980522.0700.0258
VOM19980224.0700.1530 -7.763211e-002 VOM19980224.0700.1530
VOM19980621.0730.0102 -7.765545e-002 VOM19980621.0730.0102
VOM19980617.0730.0161 -7.788766e-002 VOM19980617.0730.0161
VOM19980302.0700.0241 -7.790047e-002 VOM19980302.0700.0241
VOM19980628.0700.0025 -7.832836e-002 VOM19980628.0700.0025
VOM19980511.0700.0105 -7.875235e-002 VOM19980511.0700.0105
VOM19980315.0700.0180 -7.890704e-002 VOM19980315.0700.0180
VOM19980403.0900.2302 -7.966927e-002 VOM19980403.0900.2302
VOM19980228.0700.1784 -7.993530e-002 VOM19980228.0700.1784
VOM19980620.0700.0143 -8.052113e-002 VOM19980620.0700.0143
VOM19980610.0700.0520 -8.062872e-002 VOM19980610.0700.0520
VOM19980617.0900.0112 -8.123768e-002 VOM19980617.0900.0112
VOM19980226.0900.3498 -8.138497e-002 VOM19980226.0900.3498
VOM19980625.0730.0002 -8.151087e-002 VOM19980625.0730.0002
VOM19980630.0700.0032 -8.210446e-002 VOM19980630.0700.0032
VOM19980314.0700.1839 -8.242165e-002 VOM19980314.0700.1839
VOM19980314.0700.0164 -8.242165e-002 VOM19980314.0700.0164
VOM19980605.0730.0117 -8.289982e-002 VOM19980605.0730.0117
VOM19980503.0730.0136 -8.307759e-002 VOM19980503.0730.0136
VOM19980521.0900.0039 -8.324405e-002 VOM19980521.0900.0039
VOM19980521.0730.0004 -8.324405e-002 VOM19980521.0730.0004
VOM19980511.0730.0066 -8.356851e-002 VOM19980511.0730.0066
VOM19980623.0700.0039 -8.414040e-002 VOM19980623.0700.0039
VOM19980325.0900.3425 -8.419478e-002 VOM19980325.0900.3425
VOM19980522.0900.0269 -8.425099e-002 VOM19980522.0900.0269
VOM19980315.0700.1857 -8.450373e-002 VOM19980315.0700.1857
VOM19980611.0730.0234 -8.620530e-002 VOM19980611.0730.0234
VOM19980515.0900.0122 -8.673575e-002 VOM19980515.0900.0122
VOM19980503.0730.0272 -8.713882e-002 VOM19980503.0730.0272
VOM19980618.0730.0193 -8.729704e-002 VOM19980618.0730.0193
VOM19980223.0700.0562 -8.757159e-002 VOM19980223.0700.0562
VOM19980304.0700.0182 -8.814024e-002 VOM19980304.0700.0182
VOM19980302.0700.0335 -8.916467e-002 VOM19980302.0700.0335
VOM19980524.0730.0061 -8.927216e-002 VOM19980524.0730.0061
VOM19980524.0700.0265 -8.927216e-002 VOM19980524.0700.0265
VOM19980507.0700.0127 -8.951601e-002 VOM19980507.0700.0127
VOM19980220.0900.2053 -8.976180e-002 VOM19980220.0900.2053
VOM19980528.0900.0044 -9.020758e-002 VOM19980528.0900.0044
VOM19980416.0900.0132 -9.040003e-002 VOM19980416.0900.0132
VOM19980430.0900.0074 -9.048271e-002 VOM19980430.0900.0074
VOM19980602.0730.0071 -9.077494e-002 VOM19980602.0730.0071
VOM19980626.0900.0266 -9.104605e-002 VOM19980626.0900.0266
VOM19980225.0700.0547 -9.106619e-002 VOM19980225.0700.0547
VOM19980403.0900.0398 -9.315400e-002 VOM19980403.0900.0398
VOM19980619.0700.0246 -9.320419e-002 VOM19980619.0700.0246
VOM19980521.0700.0039 -9.408480e-002 VOM19980521.0700.0039
VOM19980223.0900.3362 -9.414870e-002 VOM19980223.0900.3362
VOM19980522.0730.0261 -9.528261e-002 VOM19980522.0730.0261
VOM19980609.0900.0107 -9.622443e-002 VOM19980609.0900.0107
VOM19980319.0900.0598 -9.794439e-002 VOM19980319.0900.0598
VOM19980522.0700.0431 -9.810681e-002 VOM19980522.0700.0431
VOM19980223.0700.0765 -1.006428e-001 VOM19980223.0700.0765
VOM19980327.0900.3434 -1.030768e-001 VOM19980327.0900.3434
VOM19980223.0900.1787 -1.044134e-001 VOM19980223.0900.1787
VOM19980223.0900.3403 -1.070488e-001 VOM19980223.0900.3403
VOM19980223.0900.0199 -1.070488e-001 VOM19980223.0900.0199
VOM19980628.0730.0001 -1.212802e-001 VOM19980628.0730.0001

Query 16 20096.query XXXXXX           
SyllableNo=5 SyllableCanNo=10 Avg=2.00
VOM19980314.0700.1261 2.681130e-001 VOM19980314.0700.1261
VOM19980623.0900.0051 2.232741e-001 VOM19980623.0900.0051
VOM19980627.0730.0001 2.059245e-001 VOM19980627.0730.0001
VOM19980403.0900.2349 1.889332e-001 VOM19980403.0900.2349
VOM19980224.0700.2219 1.841880e-001 VOM19980224.0700.2219
VOM19980223.0700.1993 1.755975e-001 VOM19980223.0700.1993
VOM19980317.0700.0156 1.688917e-001 VOM19980317.0700.0156
VOM19980317.0700.0723 1.681705e-001 VOM19980317.0700.0723
VOM19980627.0700.0022 1.632040e-001 VOM19980627.0700.0022
VOM19980314.0700.0818 1.561245e-001 VOM19980314.0700.0818
VOM19980223.0900.2779 1.529071e-001 VOM19980223.0900.2779
VOM19980403.0700.0727 1.525121e-001 VOM19980403.0700.0727
VOM19980602.0730.0102 1.473126e-001 VOM19980602.0730.0102
VOM19980602.0900.0035 1.386448e-001 VOM19980602.0900.0035
VOM19980302.0900.2091 1.384199e-001 VOM19980302.0900.2091
VOM19980621.0700.0092 1.329277e-001 VOM19980621.0700.0092
VOM19980306.0700.1916 1.322089e-001 VOM19980306.0700.1916
VOM19980319.0700.1102 1.313498e-001 VOM19980319.0700.1102
VOM19980317.0900.1955 1.310559e-001 VOM19980317.0900.1955
VOM19980317.0900.0152 1.308274e-001 VOM19980317.0900.0152
VOM19980303.0700.2491 1.302362e-001 VOM19980303.0700.2491
VOM19980316.0900.1523 1.245382e-001 VOM19980316.0900.1523
VOM19980316.0900.2774 1.234253e-001 VOM19980316.0900.2774
VOM19980529.0700.0168 1.204082e-001 VOM19980529.0700.0168
VOM19980319.0700.2278 1.179041e-001 VOM19980319.0700.2278
VOM19980404.0700.0676 1.143251e-001 VOM19980404.0700.0676
VOM19980530.0730.0003 1.133318e-001 VOM19980530.0730.0003
VOM19980220.0900.2583 1.128788e-001 VOM19980220.0900.2583
VOM19980305.0900.2166 1.127907e-001 VOM19980305.0900.2166
VOM19980227.0900.1346 1.118328e-001 VOM19980227.0900.1346
VOM19980317.0700.3639 1.115415e-001 VOM19980317.0700.3639
VOM19980226.0900.1367 1.114266e-001 VOM19980226.0900.1367
VOM19980623.0730.0101 1.088402e-001 VOM19980623.0730.0101
VOM19980623.0700.0507 1.088402e-001 VOM19980623.0700.0507
VOM19980626.0700.0131 1.086263e-001 VOM19980626.0700.0131
VOM19980303.0900.1646 1.081050e-001 VOM19980303.0900.1646
VOM19980222.0700.0909 1.064544e-001 VOM19980222.0700.0909
VOM19980428.0900.0080 1.055936e-001 VOM19980428.0900.0080
VOM19980327.0900.1073 1.025493e-001 VOM19980327.0900.1073
VOM19980220.0900.2138 1.018294e-001 VOM19980220.0900.2138
VOM19980430.0900.0001 1.010993e-001 VOM19980430.0900.0001
VOM19980317.0700.0924 1.008583e-001 VOM19980317.0700.0924
VOM19980311.0700.2615 9.970798e-002 VOM19980311.0700.2615
VOM19980225.0900.0714 9.767669e-002 VOM19980225.0900.0714
VOM19980523.0730.0114 9.736993e-002 VOM19980523.0730.0114
VOM19980224.0900.2505 9.601625e-002 VOM19980224.0900.2505
VOM19980630.0730.0091 9.570225e-002 VOM19980630.0730.0091
VOM19980603.0700.0103 9.508453e-002 VOM19980603.0700.0103
VOM19980326.0700.2676 9.366502e-002 VOM19980326.0700.2676
VOM19980225.0700.2209 9.354117e-002 VOM19980225.0700.2209
VOM19980530.0730.0037 9.351216e-002 VOM19980530.0730.0037
VOM19980602.0700.0245 9.280554e-002 VOM19980602.0700.0245
VOM19980317.0900.0757 9.151841e-002 VOM19980317.0900.0757
VOM19980529.0700.0100 9.111796e-002 VOM19980529.0700.0100
VOM19980306.0700.0284 9.104892e-002 VOM19980306.0700.0284
VOM19980305.0900.1046 8.901580e-002 VOM19980305.0900.1046
VOM19980404.0700.1295 8.836772e-002 VOM19980404.0700.1295
VOM19980326.0900.2725 8.814042e-002 VOM19980326.0900.2725
VOM19980312.0900.2408 8.771815e-002 VOM19980312.0900.2408
VOM19980226.0900.1139 8.711869e-002 VOM19980226.0900.1139
VOM19980312.0900.2795 8.634766e-002 VOM19980312.0900.2795
VOM19980515.0700.0513 8.587220e-002 VOM19980515.0700.0513
VOM19980612.0700.0080 8.557363e-002 VOM19980612.0700.0080
VOM19980222.0700.2530 8.427560e-002 VOM19980222.0700.2530
VOM19980228.0700.1239 8.375341e-002 VOM19980228.0700.1239
VOM19980523.0700.0247 8.367975e-002 VOM19980523.0700.0247
VOM19980521.0700.0223 8.349457e-002 VOM19980521.0700.0223
VOM19980314.0700.0478 8.292262e-002 VOM19980314.0700.0478
VOM19980222.0700.0448 8.249559e-002 VOM19980222.0700.0448
VOM19980220.0900.1197 8.090101e-002 VOM19980220.0900.1197
VOM19980306.0700.0671 8.086348e-002 VOM19980306.0700.0671
VOM19980604.0700.0157 7.977478e-002 VOM19980604.0700.0157
VOM19980627.0700.0205 7.901349e-002 VOM19980627.0700.0205
VOM19980625.0730.0090 7.866588e-002 VOM19980625.0730.0090
VOM19980627.0730.0153 7.837062e-002 VOM19980627.0730.0153
VOM19980315.0700.0452 7.777523e-002 VOM19980315.0700.0452
VOM19980222.0700.1274 7.762207e-002 VOM19980222.0700.1274
VOM19980302.0900.0871 7.744168e-002 VOM19980302.0900.0871
VOM19980414.0900.0040 7.703568e-002 VOM19980414.0900.0040
VOM19980627.0700.0275 7.702025e-002 VOM19980627.0700.0275
VOM19980312.0900.1827 7.697078e-002 VOM19980312.0900.1827
VOM19980612.0730.0039 7.641634e-002 VOM19980612.0730.0039
VOM19980325.0900.1209 7.539339e-002 VOM19980325.0900.1209
VOM19980312.0900.3403 7.539335e-002 VOM19980312.0900.3403
VOM19980414.0900.0096 7.487877e-002 VOM19980414.0900.0096
VOM19980326.0700.3398 7.398825e-002 VOM19980326.0700.3398
VOM19980304.0900.1823 7.357163e-002 VOM19980304.0900.1823
VOM19980619.0700.0347 7.352915e-002 VOM19980619.0700.0347
VOM19980403.0900.2706 7.344083e-002 VOM19980403.0900.2706
VOM19980604.0700.0039 7.327972e-002 VOM19980604.0700.0039
VOM19980302.0700.2334 7.184786e-002 VOM19980302.0700.2334
VOM19980326.0700.0452 7.147773e-002 VOM19980326.0700.0452
VOM19980306.0700.1456 7.076970e-002 VOM19980306.0700.1456
VOM19980223.0900.2288 6.997801e-002 VOM19980223.0900.2288
VOM19980304.0700.0464 6.969114e-002 VOM19980304.0700.0464
VOM19980326.0900.1939 6.936878e-002 VOM19980326.0900.1939
VOM19980327.0900.0255 6.885036e-002 VOM19980327.0900.0255
VOM19980311.0700.1006 6.870101e-002 VOM19980311.0700.1006
VOM19980530.0700.0107 6.845388e-002 VOM19980530.0700.0107
VOM19980326.0700.1793 6.834327e-002 VOM19980326.0700.1793
VOM19980228.0700.0636 6.719927e-002 VOM19980228.0700.0636
VOM19980603.0730.0115 6.690495e-002 VOM19980603.0730.0115
VOM19980312.0900.0497 6.679755e-002 VOM19980312.0900.0497
VOM19980414.0900.0137 6.614622e-002 VOM19980414.0900.0137
VOM19980226.0900.2027 6.612156e-002 VOM19980226.0900.2027
VOM19980605.0900.0007 6.543732e-002 VOM19980605.0900.0007
VOM19980624.0700.0486 6.516505e-002 VOM19980624.0700.0486
VOM19980621.0730.0269 6.478272e-002 VOM19980621.0730.0269
VOM19980613.0700.0112 6.388830e-002 VOM19980613.0700.0112
VOM19980312.0900.0825 6.361732e-002 VOM19980312.0900.0825
VOM19980326.0900.0118 6.312176e-002 VOM19980326.0900.0118
VOM19980220.0700.2208 6.309123e-002 VOM19980220.0700.2208
VOM19980225.0900.1029 6.174309e-002 VOM19980225.0900.1029
VOM19980521.0900.0107 6.122780e-002 VOM19980521.0900.0107
VOM19980314.0700.1839 6.110460e-002 VOM19980314.0700.1839
VOM19980314.0700.0164 6.110460e-002 VOM19980314.0700.0164
VOM19980529.0900.0046 6.060763e-002 VOM19980529.0900.0046
VOM19980529.0730.0042 6.060763e-002 VOM19980529.0730.0042
VOM19980316.0900.2108 6.054917e-002 VOM19980316.0900.2108
VOM19980521.0730.0070 6.009641e-002 VOM19980521.0730.0070
VOM19980327.0900.0757 6.002573e-002 VOM19980327.0900.0757
VOM19980506.0700.0316 6.000145e-002 VOM19980506.0700.0316
VOM19980624.0700.0044 5.998082e-002 VOM19980624.0700.0044
VOM19980306.0700.1638 5.907325e-002 VOM19980306.0700.1638
VOM19980222.0700.1501 5.883752e-002 VOM19980222.0700.1501
VOM19980220.0700.0772 5.883376e-002 VOM19980220.0700.0772
VOM19980623.0730.0001 5.625562e-002 VOM19980623.0730.0001
VOM19980626.0900.0075 5.568617e-002 VOM19980626.0900.0075
VOM19980605.0730.0003 5.535560e-002 VOM19980605.0730.0003
VOM19980530.0730.0166 5.517496e-002 VOM19980530.0730.0166
VOM19980530.0700.0318 5.517496e-002 VOM19980530.0700.0318
VOM19980225.0700.0999 5.493869e-002 VOM19980225.0700.0999
VOM19980404.0700.1061 5.390780e-002 VOM19980404.0700.1061
VOM19980305.0700.1234 5.382064e-002 VOM19980305.0700.1234
VOM19980319.0700.2536 5.337292e-002 VOM19980319.0700.2536
VOM19980319.0900.2245 5.325322e-002 VOM19980319.0900.2245
VOM19980223.0900.0886 5.316805e-002 VOM19980223.0900.0886
VOM19980326.0900.0433 5.306436e-002 VOM19980326.0900.0433
VOM19980326.0900.2164 5.304405e-002 VOM19980326.0900.2164
VOM19980630.0730.0191 5.280890e-002 VOM19980630.0730.0191
VOM19980630.0700.0238 5.280890e-002 VOM19980630.0700.0238
VOM19980326.0700.2359 5.267264e-002 VOM19980326.0700.2359
VOM19980605.0700.0097 5.232605e-002 VOM19980605.0700.0097
VOM19980630.0900.0105 5.223239e-002 VOM19980630.0900.0105
VOM19980319.0900.1421 5.161896e-002 VOM19980319.0900.1421
VOM19980225.0900.2949 5.156246e-002 VOM19980225.0900.2949
VOM19980303.0900.2868 5.112803e-002 VOM19980303.0900.2868
VOM19980625.0730.0002 5.095965e-002 VOM19980625.0730.0002
VOM19980609.0900.0107 5.068043e-002 VOM19980609.0900.0107
VOM19980403.0900.0431 5.042792e-002 VOM19980403.0900.0431
VOM19980403.0900.0619 5.024299e-002 VOM19980403.0900.0619
VOM19980223.0900.1151 5.015567e-002 VOM19980223.0900.1151
VOM19980523.0700.0312 5.013124e-002 VOM19980523.0700.0312
VOM19980501.0700.0036 4.921198e-002 VOM19980501.0700.0036
VOM19980306.0700.0507 4.914398e-002 VOM19980306.0700.0507
VOM19980604.0730.0077 4.898933e-002 VOM19980604.0730.0077
VOM19980319.0900.2169 4.896826e-002 VOM19980319.0900.2169
VOM19980302.0700.3552 4.884760e-002 VOM19980302.0700.3552
VOM19980628.0700.0025 4.878715e-002 VOM19980628.0700.0025
VOM19980224.0700.0719 4.854313e-002 VOM19980224.0700.0719
VOM19980618.0700.0041 4.835921e-002 VOM19980618.0700.0041
VOM19980311.0700.0357 4.811042e-002 VOM19980311.0700.0357
VOM19980220.0700.1159 4.794773e-002 VOM19980220.0700.1159
VOM19980327.0900.1287 4.749852e-002 VOM19980327.0900.1287
VOM19980619.0730.0035 4.716554e-002 VOM19980619.0730.0035
VOM19980327.0900.0126 4.688981e-002 VOM19980327.0900.0126
VOM19980621.0700.0488 4.634348e-002 VOM19980621.0700.0488
VOM19980626.0730.0070 4.624479e-002 VOM19980626.0730.0070
VOM19980227.0900.0912 4.608870e-002 VOM19980227.0900.0912
VOM19980225.0700.1297 4.595574e-002 VOM19980225.0700.1297
VOM19980223.0700.1295 4.561672e-002 VOM19980223.0700.1295
VOM19980626.0900.0124 4.350607e-002 VOM19980626.0900.0124
VOM19980626.0730.0122 4.350607e-002 VOM19980626.0730.0122
VOM19980403.0700.1612 4.252861e-002 VOM19980403.0700.1612
VOM19980226.0900.0471 4.241883e-002 VOM19980226.0900.0471
VOM19980612.0900.0038 4.202544e-002 VOM19980612.0900.0038
VOM19980305.0900.2594 4.162368e-002 VOM19980305.0900.2594
VOM19980226.0900.3196 4.143102e-002 VOM19980226.0900.3196
VOM19980623.0700.0039 4.127735e-002 VOM19980623.0700.0039
VOM19980415.0900.0151 4.121611e-002 VOM19980415.0900.0151
VOM19980327.0900.1798 4.064697e-002 VOM19980327.0900.1798
VOM19980222.0700.2148 4.006629e-002 VOM19980222.0700.2148
VOM19980619.0730.0137 4.003849e-002 VOM19980619.0730.0137
VOM19980623.0900.0002 3.966388e-002 VOM19980623.0900.0002
VOM19980311.0700.0196 3.935641e-002 VOM19980311.0700.0196
VOM19980303.0900.1169 3.930015e-002 VOM19980303.0900.1169
VOM19980326.0700.1085 3.916601e-002 VOM19980326.0700.1085
VOM19980424.0900.0119 3.910577e-002 VOM19980424.0900.0119
VOM19980317.0900.2819 3.907219e-002 VOM19980317.0900.2819
VOM19980627.0730.0099 3.902445e-002 VOM19980627.0730.0099
VOM19980627.0700.0155 3.841258e-002 VOM19980627.0700.0155
VOM19980312.0900.0230 3.829762e-002 VOM19980312.0900.0230
VOM19980624.0900.0001 3.793355e-002 VOM19980624.0900.0001
VOM19980227.0900.2729 3.788429e-002 VOM19980227.0900.2729
VOM19980619.0700.0149 3.746253e-002 VOM19980619.0700.0149
VOM19980618.0730.0003 3.731569e-002 VOM19980618.0730.0003
VOM19980327.0900.1545 3.727433e-002 VOM19980327.0900.1545
VOM19980422.0900.0021 3.692791e-002 VOM19980422.0900.0021
VOM19980403.0700.1169 3.605510e-002 VOM19980403.0700.1169
VOM19980317.0900.2611 3.600420e-002 VOM19980317.0900.2611
VOM19980626.0700.0242 3.582235e-002 VOM19980626.0700.0242
VOM19980305.0700.2442 3.580795e-002 VOM19980305.0700.2442
VOM19980224.0900.2345 3.567551e-002 VOM19980224.0900.2345
VOM19980410.0900.0146 3.544671e-002 VOM19980410.0900.0146
VOM19980613.0730.0031 3.530966e-002 VOM19980613.0730.0031
VOM19980624.0700.0523 3.525966e-002 VOM19980624.0700.0523
VOM19980319.0700.2737 3.521614e-002 VOM19980319.0700.2737
VOM19980314.0700.2522 3.514519e-002 VOM19980314.0700.2522
VOM19980509.0700.0043 3.495141e-002 VOM19980509.0700.0043
VOM19980619.0900.0007 3.478212e-002 VOM19980619.0900.0007
VOM19980403.0900.2613 3.456424e-002 VOM19980403.0900.2613
VOM19980522.0700.0258 3.450684e-002 VOM19980522.0700.0258
VOM19980628.0700.0355 3.420288e-002 VOM19980628.0700.0355
VOM19980220.0700.1448 3.401400e-002 VOM19980220.0700.1448
VOM19980630.0900.0005 3.378242e-002 VOM19980630.0900.0005
VOM19980617.0700.0271 3.366649e-002 VOM19980617.0700.0271
VOM19980319.0700.0722 3.321079e-002 VOM19980319.0700.0722
VOM19980630.0730.0002 3.318048e-002 VOM19980630.0730.0002
VOM19980403.0900.2195 3.299928e-002 VOM19980403.0900.2195
VOM19980428.0900.0005 3.255926e-002 VOM19980428.0900.0005
VOM19980227.0900.0482 3.248638e-002 VOM19980227.0900.0482
VOM19980618.0900.0008 3.238973e-002 VOM19980618.0900.0008
VOM19980306.0700.3467 3.220198e-002 VOM19980306.0700.3467
VOM19980609.0730.0153 3.195006e-002 VOM19980609.0730.0153
VOM19980314.0700.2300 3.194260e-002 VOM19980314.0700.2300
VOM19980620.0730.0211 3.172566e-002 VOM19980620.0730.0211
VOM19980319.0700.3031 3.149191e-002 VOM19980319.0700.3031
VOM19980302.0700.3507 3.145273e-002 VOM19980302.0700.3507
VOM19980609.0900.0148 3.135140e-002 VOM19980609.0900.0148
VOM19980531.0700.0120 3.103067e-002 VOM19980531.0700.0120
VOM19980624.0730.0001 3.095759e-002 VOM19980624.0730.0001
VOM19980619.0700.0040 3.072777e-002 VOM19980619.0700.0040
VOM19980527.0700.0094 3.072236e-002 VOM19980527.0700.0094
VOM19980317.0900.1561 3.058458e-002 VOM19980317.0900.1561
VOM19980403.0700.1459 3.051432e-002 VOM19980403.0700.1459
VOM19980404.0700.0406 3.049542e-002 VOM19980404.0700.0406
VOM19980628.0730.0001 3.016009e-002 VOM19980628.0730.0001
VOM19980507.0730.0216 2.984974e-002 VOM19980507.0730.0216
VOM19980303.0700.0783 2.977657e-002 VOM19980303.0700.0783
VOM19980529.0900.0008 2.965093e-002 VOM19980529.0900.0008
VOM19980529.0730.0003 2.965093e-002 VOM19980529.0730.0003
VOM19980602.0700.0199 2.963598e-002 VOM19980602.0700.0199
VOM19980611.0730.0062 2.958617e-002 VOM19980611.0730.0062
VOM19980611.0700.0150 2.958617e-002 VOM19980611.0700.0150
VOM19980628.0730.0253 2.939711e-002 VOM19980628.0730.0253
VOM19980316.0900.1667 2.917787e-002 VOM19980316.0900.1667
VOM19980606.0700.0098 2.912158e-002 VOM19980606.0700.0098
VOM19980611.0900.0110 2.892585e-002 VOM19980611.0900.0110
VOM19980522.0900.0039 2.873602e-002 VOM19980522.0900.0039
VOM19980522.0730.0037 2.873602e-002 VOM19980522.0730.0037
VOM19980403.0700.1724 2.857187e-002 VOM19980403.0700.1724
VOM19980606.0730.0060 2.848678e-002 VOM19980606.0730.0060
VOM19980625.0700.0514 2.844388e-002 VOM19980625.0700.0514
VOM19980606.0730.0212 2.836629e-002 VOM19980606.0730.0212
VOM19980305.0700.0495 2.809960e-002 VOM19980305.0700.0495
VOM19980509.0730.0208 2.801757e-002 VOM19980509.0730.0208
VOM19980223.0900.0719 2.794005e-002 VOM19980223.0900.0719
VOM19980630.0730.0043 2.791880e-002 VOM19980630.0730.0043
VOM19980325.0900.0905 2.767144e-002 VOM19980325.0900.0905
VOM19980325.0900.3506 2.765458e-002 VOM19980325.0900.3506
VOM19980325.0900.3425 2.763641e-002 VOM19980325.0900.3425
VOM19980311.0700.1883 2.740019e-002 VOM19980311.0700.1883
VOM19980403.0900.0301 2.714072e-002 VOM19980403.0900.0301
VOM19980327.0900.2652 2.689431e-002 VOM19980327.0900.2652
VOM19980325.0900.3063 2.687248e-002 VOM19980325.0900.3063
VOM19980326.0700.1374 2.670207e-002 VOM19980326.0700.1374
VOM19980522.0900.0121 2.629628e-002 VOM19980522.0900.0121
VOM19980522.0730.0122 2.629628e-002 VOM19980522.0730.0122
VOM19980529.0700.0041 2.629220e-002 VOM19980529.0700.0041
VOM19980316.0700.2333 2.625994e-002 VOM19980316.0700.2333
VOM19980227.0900.1692 2.614961e-002 VOM19980227.0900.1692
VOM19980302.0700.0653 2.612628e-002 VOM19980302.0700.0653
VOM19980227.0900.2021 2.572886e-002 VOM19980227.0900.2021
VOM19980403.0700.3400 2.569730e-002 VOM19980403.0700.3400
VOM19980319.0700.0177 2.554660e-002 VOM19980319.0700.0177
VOM19980315.0700.1260 2.542630e-002 VOM19980315.0700.1260
VOM19980619.0900.0136 2.537141e-002 VOM19980619.0900.0136
VOM19980315.0700.2670 2.526535e-002 VOM19980315.0700.2670
VOM19980317.0900.2229 2.499865e-002 VOM19980317.0900.2229
VOM19980326.0700.0901 2.492206e-002 VOM19980326.0700.0901
VOM19980220.0700.1861 2.481757e-002 VOM19980220.0700.1861
VOM19980223.0700.3043 2.448418e-002 VOM19980223.0700.3043
VOM19980221.0700.2690 2.445685e-002 VOM19980221.0700.2690
VOM19980224.0900.3453 2.427301e-002 VOM19980224.0900.3453
VOM19980316.0700.2819 2.384872e-002 VOM19980316.0700.2819
VOM19980606.0730.0028 2.378841e-002 VOM19980606.0730.0028
VOM19980327.0900.3386 2.374738e-002 VOM19980327.0900.3386
VOM19980327.0900.1892 2.374738e-002 VOM19980327.0900.1892
VOM19980221.0700.2025 2.373994e-002 VOM19980221.0700.2025
VOM19980407.0900.0109 2.297453e-002 VOM19980407.0900.0109
